timestamp,location,latitude,longitude,elevation,crowd_load,temperature,pressure,vibration,stress,status,label
2025-01-01 00:00:00,Bridge_A,13.084133214506608,80.27126331307352,1.5938077628197478,444,32.584108655217925,1011.5962591080714,0.7245707842916993,469.57869410837895,Warning,Critical
2025-01-01 01:00:00,Bridge_C,11.016891520178174,76.95591458443702,412.0872020765163,92,18.563313692867357,972.0863458191758,4.609606603871448,304.83887754852907,Warning,Warning
2025-01-01 02:00:00,Bridge_B,12.97218077709533,77.59492994353866,919.8208762666702,146,38.67426119606779,916.1742286922316,2.564772252556504,381.4626780570487,Warning,Warning
2025-01-01 03:00:00,Bridge_B,12.971543216805609,77.59537760953027,919.4985116627828,486,23.439455216216487,896.6383438577958,3.117875738513422,573.4047257230507,Warning,Critical
2025-01-01 04:00:00,Bridge_B,12.971429592418836,77.59379051368111,919.4283891599764,160,35.85644469180056,896.3712372789225,1.7874408769906045,379.24473140631136,Warning,Warning
2025-01-01 05:00:00,Bridge_C,11.016020517603277,76.9566780585789,411.53552515004736,406,42.30269022390597,958.8299728429536,1.3812307051695578,442.8347778644074,Warning,Warning
2025-01-01 06:00:00,Bridge_A,13.083130301358958,80.26932699698312,10.2397937173185,392,20.43029552010517,1011.2547826787288,2.515885851161065,403.5893699476407,Warning,Warning
2025-01-01 07:00:00,Bridge_C,11.015948462810814,76.95612836797282,417.8886811813737,430,26.785735158035003,967.3322608134216,1.471614874174168,468.4072056494182,Warning,Critical
2025-01-01 08:00:00,Bridge_A,13.083365585236317,80.2708787409633,5.988748777479213,8,34.41356364220699,1015.237614856944,1.7182296286488214,220.0121719112777,Normal,Normal
2025-01-01 09:00:00,Bridge_A,13.083785287004448,80.27008370691182,10.076580360858166,241,27.589757784285037,1012.6509660405992,2.2637543713542856,359.0569441270937,Warning,Warning
2025-01-01 10:00:00,Bridge_B,12.971966531407238,77.59457731472467,916.491165268666,282,20.24456824874146,905.6657379025496,2.528668435921777,417.1132959867332,Warning,Warning
2025-01-01 11:00:00,Bridge_C,11.016513751266444,76.95517745984733,414.8297772636312,418,15.87214842506391,959.7599959452224,4.921570058909194,512.6730367697712,Warning,Critical
2025-01-01 12:00:00,Bridge_C,11.01725396557931,76.95472829867313,407.19004238086507,112,27.197944311058887,962.9165810555332,1.1166129408097023,310.9388236138972,Normal,Warning
2025-01-01 13:00:00,Bridge_C,11.016491326944454,76.95544638525838,416.45329968044064,153,34.476270797457616,962.9251312964682,2.439880824413236,349.2687735977569,Warning,Warning
2025-01-01 14:00:00,Bridge_C,11.017735547125463,76.95469601136462,422.0532043869662,89,32.21952624457466,954.4325337792048,0.7475586974466947,323.5548076071773,Normal,Warning
2025-01-01 15:00:00,Bridge_C,11.014968593915786,76.95612279746409,410.38958056014303,380,19.68723719281927,957.9466993091698,1.749996163539863,437.27852074365535,Warning,Warning
2025-01-01 16:00:00,Bridge_B,12.971264392631882,77.59344991450585,909.037282545963,499,28.5208033160216,898.3076957880961,3.586553593532021,549.9707104476778,Warning,Critical
2025-01-01 17:00:00,Bridge_A,13.080709188004876,80.27141197702299,3.259635333775885,70,26.084131385437587,1016.4293848783658,0.8723107188028728,244.2049145457733,Normal,Normal
2025-01-01 18:00:00,Bridge_C,11.015304939169772,76.95461852093207,417.1593756714465,116,23.226072068802,964.1676496622885,2.906756537750216,324.7343231072799,Warning,Warning
2025-01-01 19:00:00,Bridge_B,12.972963862229816,77.59403370508441,922.7653839351262,153,36.87813731581168,905.3234599281544,2.083505117840036,379.9204248564608,Warning,Warning
2025-01-01 20:00:00,Bridge_B,12.972495184981971,77.59397539659179,921.2445679933752,444,24.28956090081553,893.2523768917827,0.2578977220223649,486.0268229361269,Warning,Critical
2025-01-01 21:00:00,Bridge_B,12.970880519766716,77.59592514672887,925.0433417797742,222,31.20425856999088,894.5769655561691,4.665376207392223,397.97306187346953,Warning,Warning
2025-01-01 22:00:00,Bridge_A,13.08119749654396,80.27103028994563,8.42226719624211,140,42.696706058088495,1015.3054051377336,2.068015701464432,296.17389656166097,Warning,Normal
2025-01-01 23:00:00,Bridge_C,11.013835471162158,76.95558826619745,417.0886259372557,161,31.178279467607474,949.056016679199,3.919632678755831,367.7663898831437,Warning,Warning
2025-01-02 00:00:00,Bridge_C,11.016256504492068,76.95629871944107,415.5971183832349,299,33.51068730481683,969.2514925820108,2.0815674436590017,418.5040571078306,Warning,Warning
2025-01-02 01:00:00,Bridge_B,12.974020415012248,77.59249280765268,927.6085022636848,193,17.197379585026543,892.5703940107439,4.686801607893923,443.793248379481,Warning,Warning
2025-01-02 02:00:00,Bridge_B,12.972034884271464,77.59455686641036,921.7939804195312,70,20.34402431225209,906.6014468092812,1.4523516721444871,368.2361422982056,Warning,Warning
2025-01-02 03:00:00,Bridge_C,11.016240427713951,76.9577975141778,415.5262970074698,410,18.028535978943403,958.6939212353188,2.061153248438484,479.498182655048,Warning,Critical
2025-01-02 04:00:00,Bridge_B,12.9720650802095,77.5947323465064,918.4643646345712,211,37.944388450675206,908.0287948197092,3.794321201296432,455.9291368237304,Warning,Critical
2025-01-02 05:00:00,Bridge_B,12.970039041647006,77.59466791316918,916.9926959422048,128,40.07763242750527,919.001681056518,1.7183365764042846,384.0417471430809,Warning,Warning
2025-01-02 06:00:00,Bridge_B,12.971302676637302,77.59514812837965,928.5338382020948,364,20.593658795837328,890.210051265143,1.8217853566758968,511.4893303972959,Warning,Critical
2025-01-02 07:00:00,Bridge_A,13.082799477473015,80.27159560524332,7.08102338161344,372,21.57815252769273,1015.6271629335096,4.974115867071117,483.0652120397076,Warning,Critical
2025-01-02 08:00:00,Bridge_A,13.08261389934818,80.26870253330712,10.024402829311896,77,24.69621868478349,1002.7562580925138,2.77807262845176,294.26658720696514,Warning,Normal
2025-01-02 09:00:00,Bridge_B,12.972390806121693,77.59291767351822,920.618700072057,36,32.73232850861506,904.6596006024408,3.4469022683507404,349.41011429227746,Warning,Warning
2025-01-02 10:00:00,Bridge_C,11.017144645226235,76.95601029129108,408.06742174540017,22,33.65388581400059,962.9980485727924,3.217311170768049,282.5709859022319,Warning,Normal
2025-01-02 11:00:00,Bridge_A,13.083368326018109,80.2699851234381,6.054914462912007,382,35.60261875624373,1012.9223218767598,4.139620735782861,445.44020318706674,Warning,Warning
2025-01-02 12:00:00,Bridge_C,11.01611162771777,76.95711202526222,418.17997008883856,312,42.15578268640388,958.2599722076982,4.309125497208715,438.45123460142656,Warning,Warning
2025-01-02 13:00:00,Bridge_C,11.017697815408413,76.95548482561011,413.7762003713971,396,23.851204214896143,967.2495615029148,2.816280662351548,480.5707324436081,Warning,Critical
2025-01-02 14:00:00,Bridge_A,13.084328936947625,80.2687654692643,-2.5573657986522957,313,34.76276967620327,1006.0650947059864,1.4727803748319968,368.206956265326,Warning,Warning
2025-01-02 15:00:00,Bridge_B,12.97062985048035,77.59333198608316,918.9237777171192,200,31.791685373330765,908.9373329884394,0.1140012378748472,380.5352381645493,Warning,Warning
2025-01-02 16:00:00,Bridge_A,13.081812304344286,80.26795032398037,14.91146896352356,294,24.17511721237701,1009.1643721913264,3.072016255321601,341.1933213479807,Warning,Warning
2025-01-02 17:00:00,Bridge_C,11.01813578433632,76.9555658744627,409.9310156907502,361,42.2224555978102,956.7948247300944,4.127344166328098,501.2540427531681,Warning,Critical
2025-01-02 18:00:00,Bridge_C,11.016608656013306,76.95561161587273,401.9976065413291,199,17.864502358776527,972.734971331744,2.2526990275582977,357.7236042519714,Warning,Warning
2025-01-02 19:00:00,Bridge_B,12.973003821392068,77.59417553729021,929.4652444271128,457,36.36003080496154,901.1274574047006,0.8235307024543215,529.9269409364147,Warning,Critical
2025-01-02 20:00:00,Bridge_A,13.082257464288109,80.27177887903903,9.411962549063963,449,36.83621139067806,1021.4087443463224,1.4404103646782045,484.3336460823844,Warning,Critical
2025-01-02 21:00:00,Bridge_C,11.01825504557627,76.95699851983652,410.649935705936,400,42.45979583069885,969.8287883618544,2.549944647559323,479.274005216591,Warning,Critical
2025-01-02 22:00:00,Bridge_B,12.971731485816806,77.59442961157664,918.1429113195896,496,30.557417770540606,898.8321221177171,4.1834060948883325,599.4688758774165,Warning,Critical
2025-01-02 23:00:00,Bridge_C,11.017058228823323,76.95366530633252,416.41175964895865,195,24.648670146577377,962.6056398374412,0.8587657303421031,322.80980603675107,Normal,Warning
2025-01-03 00:00:00,Bridge_C,11.01836471802167,76.95641728158049,408.290082998869,57,39.832220095800615,964.6103797384536,3.060749378547571,352.75577585374754,Warning,Warning
2025-01-03 01:00:00,Bridge_C,11.016438229522556,76.9563553602285,416.74128212258,242,38.12430845497178,970.6225621452226,3.7668430697527273,427.6465678450966,Warning,Warning
2025-01-03 02:00:00,Bridge_C,11.015858877904074,76.95610939157015,413.7109764286213,372,30.00946843258411,965.542271395401,4.680237601674116,480.4688183181916,Warning,Critical
2025-01-03 03:00:00,Bridge_A,13.082251435791973,80.27168147974932,7.22340962743675,389,38.03572126901433,1013.01465395019,0.5835184583942971,443.5727593699378,Warning,Warning
2025-01-03 04:00:00,Bridge_B,12.972052333950645,77.59343517190354,920.727574026678,194,23.036268062317824,901.5132931813072,4.631958170822787,399.233180446065,Warning,Warning
2025-01-03 05:00:00,Bridge_B,12.97003424092782,77.59660875538619,919.1251598164292,146,32.68518991210404,902.4521956427552,3.0073376758723973,379.5095912671592,Warning,Warning
2025-01-03 06:00:00,Bridge_B,12.972237470902652,77.59364057224685,925.2282006010464,222,40.95550364363626,908.495576356266,3.8335079371614302,464.72867372411065,Warning,Critical
2025-01-03 07:00:00,Bridge_A,13.082161228682384,80.2714492229272,1.6732858394908288,401,24.53953513849537,1012.8177324532484,0.2688735478427773,375.9402674766759,Warning,Warning
2025-01-03 08:00:00,Bridge_B,12.972747812660732,77.59291265230559,911.890374365849,30,29.506499472922297,901.5981687196072,2.530740778202976,331.87718430358893,Warning,Warning
2025-01-03 09:00:00,Bridge_A,13.0803057396951,80.26976973531274,9.072200614462371,164,43.53134562518668,1009.088800098196,3.1131483704039686,339.5593906695842,Warning,Warning
2025-01-03 10:00:00,Bridge_C,11.016013434224895,76.95731636864672,414.15619164033575,114,38.9463552591521,960.5324312339789,1.534169199364201,356.93222031866026,Warning,Warning
2025-01-03 11:00:00,Bridge_C,11.015113531848764,76.95553910017699,413.4012057625589,402,41.61117060991658,956.3813753282792,2.158251040506263,436.02314883550457,Warning,Warning
2025-01-03 12:00:00,Bridge_C,11.015973770533636,76.95663992260513,413.0386418480902,234,26.55741182671339,959.6834864365968,2.77149067639799,418.115312924755,Warning,Warning
2025-01-03 13:00:00,Bridge_C,11.017047665901108,76.95603695538871,409.3972981083122,43,44.895157789036766,971.3644256052542,2.7627396988649,286.619144394264,Warning,Normal
2025-01-03 14:00:00,Bridge_B,12.97142077337455,77.594495041844,923.9374135219276,130,19.57696814051439,901.0945140745312,0.2093076270341903,336.6386216813582,Normal,Warning
2025-01-03 15:00:00,Bridge_C,11.016546622431052,76.95716385032493,410.7722093662273,22,30.56311749648927,967.2293932188333,2.197408832894462,252.22603541908492,Warning,Normal
2025-01-03 16:00:00,Bridge_B,12.97144081512862,77.59436334117535,917.5644321959242,237,29.37820146888748,890.4984855469849,1.0690907739611544,386.1034677599287,Warning,Warning
2025-01-03 17:00:00,Bridge_A,13.08290338824062,80.26891926189244,4.440543438723001,498,38.95296572400403,1015.3086913321824,4.583475390426749,518.096883180856,Warning,Critical
2025-01-03 18:00:00,Bridge_C,11.015791463958056,76.95499675990804,421.1031984938792,283,42.25853317545036,961.6608526588888,4.88289995061667,415.2024115443404,Warning,Warning
2025-01-03 19:00:00,Bridge_B,12.9723068496409,77.5951511917287,911.3251195897728,434,36.93418130724179,901.2337855347748,1.4982344817603457,529.2475549487665,Warning,Critical
2025-01-03 20:00:00,Bridge_A,13.083362665970386,80.27109550910637,8.498940521478994,371,33.80448708390908,1012.884926924528,0.8759269862552937,394.5681744853841,Warning,Warning
2025-01-03 21:00:00,Bridge_B,12.971985037937657,77.59303294174977,911.6044478618816,441,27.822875725455116,901.128339987514,1.0975207547417154,486.9475069317717,Warning,Critical
2025-01-03 22:00:00,Bridge_C,11.01735653344275,76.95507565748059,410.4588333083851,155,30.309777512272024,953.125565403552,2.388761276764769,331.59535950568034,Warning,Warning
2025-01-03 23:00:00,Bridge_A,13.082996418000809,80.2701182786508,3.8318625742290617,475,30.27900939674465,1017.1514161969524,4.372527995565892,500.8565961066218,Warning,Critical
2025-01-04 00:00:00,Bridge_B,12.97363507330273,77.59423453040588,909.5748585166006,119,15.61105421053133,905.0661047847487,2.5001810746881983,355.6087685800308,Warning,Warning
